uso_dados_gb,minutos_voz,chamadas_suporte,num_produtos,tempo_contrato_meses,tipo_plano,metodo_pagamento,mensalidade_reais,atraso_pagamento_dias,tem_desconto,idade,regiao,tem_dependentes,nps_score,churn
25.87,554,0,3,19,1,0,132.19,0,0,61,2,1,2,0
19.48,657,6,3,5,2,3,119.51,1,1,30,3,0,-1,0
8.56,100,1,4,14,3,3,259.54,4,1,38,4,0,-1,0
26.76,510,4,2,47,2,2,78.25,0,0,52,1,0,-1,0
4.69,133,4,2,44,1,2,111.53,0,1,25,1,0,-1,0
42.32,538,0,2,2,1,2,103.47,0,0,58,4,0,4,1
23.51,180,0,1,31,1,3,97.81,2,0,55,3,0,9,0
29.12,228,2,1,46,2,0,78.12,0,0,26,3,1,-1,0
2.48,497,2,3,32,0,1,87.06,0,0,54,1,0,-1,0
8.16,238,3,1,18,0,1,39.72,0,0,38,0,1,8,1
13.4,348,1,2,54,0,2,80.52,1,0,35,3,1,6,0
34.43,151,3,4,15,1,2,145.06,1,1,44,0,0,0,0
9.45,147,2,1,60,0,2,50.85,0,0,59,3,1,10,0
154.22,202,9,4,54,2,0,139.18,0,1,58,4,0,2,0
16.27,115,1,2,45,1,2,96.3,0,1,53,1,0,8,0
8.91,392,3,3,2,2,3,117.59,1,1,25,3,0,9,0
17.3,308,1,1,19,1,3,91.32,0,1,19,3,0,10,0
9.39,95,2,1,56,1,3,86.15,1,0,41,3,0,-1,0
7.79,680,2,3,41,1,3,114.59,0,0,29,1,1,5,0
45.1,691,3,3,49,2,0,129.9,0,0,37,1,0,-1,0
30.28,236,4,2,18,2,1,75.73,0,0,33,3,0,-1,0
30.35,170,0,2,57,2,0,80.14,0,1,57,1,1,6,0
55.78,590,2,4,38,2,3,131.68,0,0,18,3,0,-1,0
29.65,131,8,3,3,3,0,238.49,1,1,49,3,1,1,0
8.55,752,1,1,63,2,1,84.32,0,0,55,4,1,-1,0
35.41,243,1,4,17,1,1,156.3,0,0,23,1,0,10,0
8.16,628,5,2,3,1,0,106.25,0,1,32,1,0,3,0
13.7,417,2,3,50,2,1,122.95,0,0,69,3,0,-1,0
19.36,800,5,3,36,2,0,109.69,0,0,44,4,0,-1,0
17.85,424,1,3,55,0,2,88.42,1,0,67,3,0,10,1
4.79,800,0,2,64,1,1,109.11,1,0,36,1,0,-1,0
9.26,176,1,3,64,0,0,103.74,1,0,32,3,0,-1,0
19.73,126,3,4,63,3,1,259.8,1,0,43,2,1,-1,0
12.32,211,0,4,4,2,1,146.74,0,0,66,3,1,-1,0
49.45,268,3,2,51,2,0,99.62,0,0,49,1,1,4,0
56.71,264,1,3,17,2,3,100.87,1,0,48,0,1,10,0
8.2,248,0,1,32,3,3,217.26,0,0,46,1,0,-1,1
21.07,312,0,2,53,1,0,114.49,0,1,18,3,1,6,0
71.25,430,1,3,30,3,3,253.11,0,0,30,3,1,9,0
18.04,100,2,2,66,3,1,212.98,0,0,61,4,0,7,0
14.5,222,1,2,1,2,3,89.72,2,0,70,1,0,10,0
39.97,182,3,2,49,0,1,73.39,0,1,51,1,0,8,0
16.13,288,1,4,63,1,2,134.25,0,0,44,3,0,3,0
55.52,233,2,3,47,1,3,112.82,2,1,51,3,1,0,0
12.48,636,3,2,30,1,1,127.47,0,0,20,3,1,-1,0
13.74,342,0,1,60,2,2,77.39,0,0,29,3,0,-1,0
37.79,520,1,2,64,1,2,108.65,0,0,20,4,0,10,0
21.77,207,2,2,45,1,3,105.37,0,0,45,3,0,7,0
21.91,459,1,2,12,1,0,111.75,0,0,54,2,0,10,0
4.36,170,4,2,23,2,1,96.58,0,0,67,3,0,0,0
15.14,124,1,4,42,0,0,111.27,0,0,37,3,0,4,0
40.09,629,0,2,31,1,1,95.09,2,0,20,1,0,4,1
10.73,235,5,2,19,1,0,103.04,1,0,72,3,0,3,0
35.18,239,1,3,24,2,3,119.18,1,0,25,3,1,3,0
24.89,141,0,2,17,2,0,94.55,1,0,52,4,0,-1,0
17.12,125,3,2,3,2,2,86.65,1,0,30,1,0,-1,0
59.51,762,1,2,69,0,2,55.92,0,1,60,1,1,3,0
15.3,504,1,3,68,0,0,87.37,1,1,61,1,1,7,0
16.18,132,5,4,12,1,2,134.15,0,0,48,1,0,4,0
16.96,146,1,2,15,1,0,117.3,1,0,25,3,1,6,0
21.42,283,1,2,65,2,1,121.93,0,0,30,3,0,3,0
37.1,183,4,3,57,0,1,83.85,0,0,26,4,1,-1,0
6.18,142,8,2,18,2,3,106.93,0,0,53,4,1,8,0
40.22,145,1,4,19,2,1,132.3,0,0,31,1,0,-1,0
21.21,213,0,4,44,1,0,126.46,1,0,39,1,1,5,0
31.29,91,2,4,10,2,0,120.81,0,0,65,3,1,9,0
136.11,140,0,2,54,2,2,101.11,0,0,70,3,0,6,0
13.34,524,0,1,50,2,2,86.26,1,0,63,3,0,-1,0
7.54,114,2,4,18,1,2,143.4,0,0,22,3,0,-1,0
23.45,230,0,1,54,3,1,213.36,1,0,39,2,1,-1,0
26.62,296,1,2,17,1,1,108.53,0,0,67,3,0,-1,0
40.34,502,6,2,70,0,1,70.97,1,1,69,3,0,8,0
13.06,98,1,4,5,2,2,123.13,0,1,38,1,1,10,0
10.34,134,2,4,71,3,3,248.82,0,1,21,3,0,8,0
5.89,233,7,3,71,1,3,124.18,0,0,62,4,1,-1,0
6.73,483,1,4,13,2,1,120.38,1,0,70,0,1,10,0
14.4,382,0,1,19,3,0,221.37,0,0,63,4,0,9,0
18.3,756,1,4,29,0,2,110.27,0,1,73,3,1,10,0
104.81,156,3,2,10,2,3,102.08,0,1,49,1,0,9,0
5.19,144,0,4,51,2,1,133.09,0,1,34,3,0,9,0
26.27,152,1,1,41,2,2,90.57,0,0,39,3,1,9,0
11.24,150,1,3,24,1,2,130.78,0,0,25,4,0,-1,0
24.01,130,0,3,41,2,1,121.5,0,0,40,3,0,9,0
12.9,327,0,2,34,1,1,122.4,0,0,28,1,1,-1,0
45.98,73,0,2,40,0,0,69.71,0,0,19,3,1,10,0
45.76,571,5,1,41,2,1,80.66,1,1,38,3,0,10,0
18.35,219,0,2,51,2,2,97.74,0,1,57,3,0,2,0
63.52,323,1,3,18,2,1,120.64,1,0,64,3,1,-1,0
36.9,93,0,4,27,1,3,136.23,0,1,67,3,0,4,0
61.19,139,0,4,16,2,2,139.05,0,1,42,1,0,-1,0
19.4,159,1,4,30,0,2,102.68,0,0,48,1,0,4,0
43.01,170,7,4,58,2,1,138.7,0,0,26,3,1,-1,0
10.86,166,1,1,64,2,0,74.86,0,0,22,1,1,10,0
10.02,242,3,1,8,0,0,67.87,0,0,37,3,0,0,0
114.88,164,1,3,67,2,3,109.41,0,0,43,1,0,3,0
8.43,389,0,4,55,2,1,126.6,1,1,67,2,0,-1,0
14.17,427,3,3,11,2,2,127.09,0,0,29,3,0,1,0
4.4,800,1,1,38,2,3,89.63,0,1,58,4,0,-1,0
10.21,287,0,1,7,1,0,89.18,0,0,54,3,0,-1,0
9.07,213,2,2,8,2,2,111.6,0,0,66,3,0,0,0
11.75,263,0,2,29,1,1,101.95,0,0,19,3,0,1,0
25.53,329,2,4,49,1,0,120.79,0,0,72,3,1,1,0
30.96,149,8,3,24,1,2,112.79,1,1,44,1,0,8,0
8.98,442,0,3,15,2,1,108.59,0,0,49,3,0,1,0
10.68,405,0,2,39,3,0,221.0,0,0,71,0,1,10,0
47.79,75,0,4,15,3,0,269.92,1,0,63,3,0,0,0
78.59,800,2,4,25,2,0,138.4,0,1,28,1,0,-1,0
54.86,301,0,2,56,1,2,101.69,0,0,47,1,1,-1,0
5.38,130,1,2,44,1,0,107.56,0,1,29,3,1,2,0
52.01,124,2,4,8,2,1,119.06,0,0,62,1,0,-1,0
88.5,288,0,3,44,2,1,122.11,0,1,24,0,0,9,0
5.17,138,4,3,11,1,1,139.85,0,0,55,4,1,10,0
47.76,129,2,1,27,2,0,84.96,0,0,48,4,0,10,0
24.05,185,1,3,29,2,2,124.65,0,0,73,1,1,10,0
15.46,348,0,1,21,3,1,215.52,1,0,33,4,0,-1,0
21.87,193,5,1,51,0,1,66.28,1,0,53,3,1,-1,0
28.63,136,5,1,14,1,2,76.55,1,1,52,1,0,7,0
50.71,727,2,3,18,0,3,89.95,0,0,69,3,1,-1,0
48.66,347,4,3,19,2,2,96.41,0,0,61,3,0,-1,0
6.02,134,2,4,41,1,1,131.98,0,0,51,4,0,-1,0
11.95,285,0,2,67,2,0,80.92,0,0,60,3,0,0,0
21.65,270,2,4,12,1,3,133.59,0,0,19,1,1,-1,0
70.65,244,7,1,18,2,0,101.69,1,0,60,3,0,8,0
2.27,253,1,2,12,1,2,116.99,1,1,46,3,0,10,0
12.32,219,2,4,18,2,2,112.11,1,0,52,3,0,4,0
5.92,338,5,1,46,3,0,209.11,0,0,72,1,0,-1,0
6.72,241,1,1,68,2,2,66.77,0,1,60,1,0,0,0
44.19,283,1,1,49,1,0,105.51,0,0,34,3,0,-1,0
13.12,336,7,3,47,2,1,90.98,0,0,74,3,1,0,0
3.11,237,1,3,8,1,2,127.64,2,0,71,4,0,5,0
17.69,411,4,3,59,0,1,88.43,1,0,59,3,0,-1,0
102.38,625,0,1,32,1,0,107.98,1,1,26,3,1,-1,0
4.73,205,0,3,6,1,2,135.2,0,0,74,1,0,8,0
30.76,169,1,1,69,0,3,62.38,0,1,72,3,0,1,0
70.4,95,6,1,7,2,2,71.18,1,1,74,3,0,5,0
19.31,402,1,1,2,0,1,57.79,1,0,59,3,1,9,0
93.92,222,2,3,19,1,0,122.69,1,0,66,4,0,0,1
11.85,110,4,1,54,1,3,79.33,1,1,69,1,0,5,0
63.86,170,0,4,46,1,1,125.67,0,0,55,3,1,-1,0
52.88,337,0,1,25,1,1,112.42,0,1,36,1,1,-1,0
19.57,428,0,4,40,0,0,82.24,1,0,61,1,0,-1,0
6.11,363,0,3,58,2,3,116.49,0,0,30,3,1,0,1
9.01,238,0,3,29,0,3,85.86,0,1,53,4,0,9,1
3.08,410,1,3,37,1,0,128.26,0,0,42,1,1,10,0
32.31,266,0,2,70,2,1,83.74,0,0,55,1,0,-1,0
29.35,286,4,3,46,2,0,111.09,0,0,45,3,0,6,0
21.4,142,3,2,42,1,1,118.78,0,0,45,3,1,-1,0
18.21,527,2,3,40,1,0,125.52,1,0,50,0,0,-1,0
59.51,398,2,3,50,0,1,87.4,2,0,22,3,0,-1,0
25.49,191,1,4,66,2,2,136.53,0,0,73,3,0,9,0
12.89,537,2,4,23,2,3,102.68,0,0,55,3,1,8,0
22.6,102,2,4,8,0,1,93.67,0,0,65,2,0,0,0
103.34,142,3,3,68,2,0,120.12,1,0,56,3,0,-1,0
33.04,105,4,1,22,3,3,229.09,0,0,25,0,0,-1,0
14.7,186,5,2,55,1,3,104.38,1,0,38,0,0,1,0
19.38,148,4,2,11,2,2,98.0,1,0,19,3,1,0,1
29.1,480,3,2,17,2,1,98.0,0,0,18,0,0,9,0
14.34,271,3,4,43,1,2,149.21,0,0,31,0,0,10,0
13.36,204,3,1,56,1,3,89.88,0,0,56,3,0,-1,0
19.9,334,1,1,69,0,3,49.65,0,0,21,3,1,2,0
67.71,429,2,1,41,1,3,88.55,3,0,48,3,0,9,0
37.82,615,2,1,45,1,2,97.29,0,0,30,0,0,10,0
14.47,234,0,2,57,1,2,108.87,2,0,43,3,1,0,0
40.25,246,0,4,61,3,0,253.57,1,0,74,1,1,-1,0
20.22,121,2,2,31,1,2,107.88,0,1,52,4,1,6,0
26.46,283,0,1,56,3,1,216.37,2,0,41,3,0,9,0
24.6,297,5,3,39,3,0,257.7,1,0,63,0,0,10,0
3.71,167,4,2,2,2,3,94.09,0,0,36,4,0,10,0
1.75,256,1,1,8,2,3,84.4,0,0,33,1,0,9,0
24.08,210,3,1,47,3,0,194.9,0,0,50,3,0,10,0
10.15,320,1,2,64,2,2,109.52,0,0,19,3,1,1,0
5.41,213,0,2,44,1,3,103.64,0,1,58,3,1,-1,0
10.41,286,1,3,38,1,3,120.69,1,0,20,1,0,-1,0
42.09,170,0,2,58,1,3,129.13,0,0,72,3,0,7,0
26.74,424,0,4,48,2,0,135.56,0,0,49,0,1,-1,0
37.24,347,4,2,58,1,1,88.3,0,1,63,4,0,9,0
28.86,525,0,3,52,1,1,116.9,1,1,23,4,0,2,0
9.63,267,2,2,70,0,0,55.77,2,1,69,4,0,0,0
37.38,236,1,3,69,1,1,124.0,1,0,59,3,1,10,0
32.09,91,0,1,62,1,3,99.1,1,0,30,3,0,-1,0
18.28,450,0,4,8,1,0,135.65,1,0,49,4,0,3,0
21.05,259,3,3,62,0,0,87.53,1,0,22,3,1,-1,0
37.86,207,0,2,49,1,1,124.94,0,1,62,3,0,6,0
11.03,434,4,2,59,1,2,109.36,0,0,45,1,1,1,0
47.96,418,1,4,26,2,0,131.04,0,0,73,1,0,5,0
31.57,187,0,2,58,2,0,102.07,1,0,66,1,0,5,0
20.12,310,0,2,28,1,0,115.54,0,0,47,1,0,-1,0
68.37,253,1,2,59,1,2,101.66,0,0,20,3,0,-1,0
7.13,544,2,3,8,2,0,99.93,0,0,56,3,0,3,0
13.9,121,2,3,32,2,0,113.03,0,1,28,3,0,0,0
11.64,619,6,4,56,2,2,141.92,0,0,24,1,1,8,0
26.75,512,1,2,26,2,2,92.98,0,0,38,3,1,4,0
51.72,186,0,1,38,2,2,83.93,1,0,58,0,0,6,0
9.15,170,0,2,17,2,3,114.9,1,0,37,2,0,-1,0
200.0,323,7,4,52,2,1,132.04,1,0,65,3,0,10,0
11.82,96,0,3,66,3,2,230.5,0,0,47,3,0,-1,0
26.8,288,1,3,46,2,0,109.04,1,0,58,1,0,4,0
20.13,277,1,4,15,3,3,273.79,0,0,33,3,1,-1,0
20.84,352,0,2,29,0,2,64.28,1,0,65,1,0,-1,1
10.66,154,1,1,29,1,2,83.66,0,0,54,3,1,-1,0
47.18,800,2,3,4,3,2,237.69,1,1,53,3,0,-1,0
10.14,279,5,1,29,1,1,83.03,0,0,64,3,0,6,1
4.88,561,0,1,11,3,3,208.44,1,1,65,1,1,5,0
8.19,330,5,1,24,1,1,81.93,0,0,29,3,1,-1,0
63.83,447,2,2,30,0,1,56.72,3,0,52,3,0,10,0
54.62,109,1,3,48,2,1,120.36,0,1,54,3,1,0,0
4.03,800,0,3,2,2,3,119.35,2,0,56,3,0,6,0
38.51,354,0,2,20,0,0,70.94,0,0,42,1,0,3,0
4.11,338,2,4,52,1,3,145.2,0,0,26,1,0,-1,0
19.65,372,2,4,15,1,1,145.29,0,0,70,1,0,-1,0
7.64,341,1,3,42,1,2,116.12,0,0,32,3,0,0,0
40.96,280,2,2,23,2,0,78.79,0,0,29,1,1,-1,0
31.3,209,0,2,36,1,0,106.71,0,1,33,3,0,6,0
43.98,115,7,1,16,3,3,193.54,0,0,72,1,0,-1,0
15.86,800,0,3,4,1,0,128.95,0,0,39,4,1,-1,1
17.23,122,2,3,26,2,0,109.75,0,0,48,2,0,8,0
6.05,501,1,3,51,1,0,122.11,0,0,23,1,0,7,0
8.81,342,0,2,64,3,0,225.41,0,0,42,3,1,-1,0
42.9,156,2,3,43,2,1,132.96,1,0,28,3,1,4,0
26.95,407,0,2,26,1,3,116.14,0,0,30,2,0,-1,0
21.83,185,1,4,14,1,2,128.56,1,0,52,4,0,-1,1
55.13,800,0,3,62,1,0,124.36,0,1,28,3,0,5,0
7.1,237,1,1,64,1,2,101.42,0,0,65,1,1,-1,0
35.73,448,0,4,71,2,1,140.05,1,0,36,0,0,-1,0
7.82,177,2,3,47,0,2,87.74,0,1,58,2,1,-1,0
65.52,132,1,4,25,1,2,136.38,0,0,74,4,0,-1,0
31.05,237,1,3,18,3,2,246.77,0,1,27,4,0,-1,0
43.45,722,2,3,23,1,2,116.88,0,1,18,3,1,8,0
11.46,85,1,1,42,2,2,96.89,0,1,36,3,1,-1,0
115.09,163,0,4,43,1,1,123.9,0,0,39,1,0,4,0
99.37,238,1,1,56,1,0,97.94,0,0,63,1,0,-1,1
28.34,133,1,3,36,1,3,124.07,0,0,40,4,0,-1,0
51.43,113,2,1,47,2,0,85.21,0,0,52,0,0,3,0
15.78,465,3,4,5,2,3,136.84,0,0,55,1,0,-1,0
7.28,154,1,2,30,1,0,112.4,0,1,48,1,0,-1,0
37.96,146,1,2,24,1,0,128.1,1,0,24,3,0,10,0
9.63,164,2,1,49,2,1,83.51,0,0,58,1,1,-1,0
57.29,216,7,3,61,2,2,113.05,0,0,27,3,0,0,0
46.45,340,1,3,46,1,0,117.99,4,1,52,1,1,7,0
24.24,112,0,3,68,2,1,126.86,0,0,30,1,1,2,0
23.18,212,1,1,31,2,1,96.75,0,1,55,1,0,5,0
44.32,162,2,1,55,2,2,94.58,1,0,66,3,0,-1,0
25.02,104,1,4,2,1,3,141.31,1,0,39,4,0,-1,0
14.53,175,0,4,31,2,1,134.6,3,1,44,2,0,-1,0
5.98,438,0,4,33,1,2,130.21,0,1,34,3,0,0,0
43.26,300,2,2,10,2,3,97.43,0,1,22,3,0,6,0
26.93,391,1,2,22,1,0,116.62,0,0,64,3,1,-1,0
182.09,52,2,2,69,0,3,66.04,0,0,67,1,1,9,0
18.6,154,0,1,44,2,1,98.36,0,0,51,3,1,10,0
25.58,332,2,3,48,1,2,117.54,0,1,65,3,0,0,0
26.06,187,0,3,67,2,2,122.91,0,0,67,2,0,-1,0
33.8,251,3,1,13,2,1,83.08,1,0,60,3,0,-1,0
9.27,253,0,2,11,1,1,105.85,2,1,20,4,0,10,0
18.88,88,4,3,14,2,0,108.85,1,0,30,1,0,-1,0
38.94,182,0,1,37,1,3,101.17,2,0,68,3,1,-1,0
15.39,131,2,2,5,1,0,108.05,0,1,73,3,0,6,0
37.79,297,1,4,37,0,1,103.23,0,0,27,3,0,3,0
21.7,187,1,3,31,2,0,113.28,0,1,46,1,0,1,0
27.7,106,1,3,54,3,2,224.1,0,1,25,1,1,5,0
50.45,228,1,2,36,2,2,106.16,0,1,69,1,0,5,0
16.75,653,1,4,63,1,3,133.46,0,0,22,1,0,0,0
6.29,77,1,2,9,0,3,68.08,0,1,49,3,0,1,0
16.23,477,3,4,50,2,2,136.96,0,0,32,2,1,-1,0
10.38,152,0,3,62,1,0,124.42,0,0,27,3,0,0,0
3.67,239,4,4,27,0,2,104.74,0,0,68,0,1,-1,0
18.44,80,0,2,8,2,1,99.31,1,0,72,1,1,-1,0
23.55,288,4,4,29,1,1,140.74,0,1,25,3,1,-1,0
45.45,302,1,3,54,2,0,99.21,0,0,42,3,1,1,0
8.07,800,1,3,12,1,0,121.71,0,1,26,3,0,-1,0
21.56,329,4,1,18,2,1,84.75,0,0,62,4,1,-1,0
49.52,70,0,2,5,1,3,101.76,0,0,52,3,0,-1,0
12.68,264,5,3,39,2,2,111.94,0,1,32,3,1,4,0
30.85,290,2,4,7,1,1,147.96,1,0,71,1,1,-1,0
72.11,94,1,2,31,2,2,98.36,1,1,43,1,0,9,0
4.53,55,2,2,3,1,3,111.84,1,0,56,3,0,-1,0
24.98,69,2,3,5,1,0,134.05,0,1,27,4,1,10,0
50.92,286,1,3,20,1,0,133.44,0,0,33,4,0,1,1
15.17,203,0,4,39,2,3,126.86,2,0,53,1,0,2,0
60.91,468,1,3,23,2,3,90.53,0,0,53,3,0,-1,0
33.36,601,4,2,54,0,2,62.74,0,0,32,1,0,-1,0
82.72,402,0,1,52,2,1,85.42,0,0,67,3,0,7,1
32.01,420,0,1,70,1,0,96.71,0,0,40,0,0,-1,0
88.41,537,1,3,26,2,2,114.44,0,0,72,1,1,10,0
25.53,317,1,2,1,2,0,87.66,0,1,31,1,0,5,0
6.72,329,3,3,60,2,0,112.65,0,0,43,1,1,9,0
12.12,61,0,2,54,2,0,104.24,0,0,24,2,1,0,0
45.36,161,2,1,54,1,0,105.52,2,0,37,1,1,-1,0
44.65,114,0,1,10,1,2,92.86,0,0,45,3,0,-1,0
15.67,570,2,2,67,3,2,231.51,1,0,74,1,0,9,0
85.07,122,1,2,26,1,1,91.75,0,0,61,1,1,10,0
15.13,120,4,2,53,2,3,85.9,0,0,67,1,0,-1,0
29.07,189,4,1,36,1,0,95.85,0,0,57,1,1,9,0
28.43,675,1,1,30,1,2,83.72,1,0,62,2,0,1,0
6.93,794,5,4,66,1,0,130.16,0,1,29,2,1,-1,0
18.39,220,3,2,31,0,2,86.37,0,0,41,4,0,-1,0
134.86,320,1,4,43,2,3,117.8,0,0,63,3,0,1,0
9.6,232,8,1,40,1,0,96.81,0,0,63,3,1,10,0
33.12,359,2,3,38,3,0,261.47,0,0,58,3,0,9,0
7.98,62,2,2,58,0,0,73.11,0,0,53,1,1,10,0
9.52,549,1,1,68,1,0,101.69,0,1,40,3,0,3,0
6.48,240,3,4,24,2,3,128.08,0,0,65,4,0,0,0
42.64,166,1,4,44,2,0,119.6,0,0,27,4,0,10,0
10.0,160,2,3,61,2,2,104.45,0,0,43,3,0,9,0
55.37,317,0,4,67,1,3,147.16,0,1,28,3,0,-1,0
13.13,658,2,2,29,0,3,66.57,0,0,36,3,0,-1,0
22.25,622,3,1,57,2,0,87.84,0,0,66,3,0,10,0
27.91,148,0,4,35,1,2,144.64,0,1,71,4,0,1,0
5.51,396,1,4,2,0,0,83.19,1,1,56,1,0,4,0
23.64,138,4,3,59,2,0,118.42,0,0,63,3,0,0,0
26.57,150,4,4,24,1,0,151.06,0,0,67,3,0,4,0
50.0,223,4,2,17,0,3,81.22,2,1,18,4,1,1,0
9.32,330,2,3,26,2,2,106.35,0,0,26,1,0,-1,0
10.45,347,2,2,32,1,3,109.56,1,0,30,4,0,5,0
34.04,282,3,1,2,2,1,76.21,0,0,66,1,0,-1,0
62.17,88,3,1,48,3,1,213.32,4,0,60,4,1,-1,0
12.5,367,1,3,52,2,2,108.74,0,0,38,4,1,2,0
7.48,800,2,1,69,2,2,83.16,0,0,67,2,0,0,0
15.59,372,0,2,57,1,0,121.46,1,1,71,1,0,-1,0
8.93,555,0,2,65,1,2,90.97,2,0,19,3,1,10,0
27.61,387,0,4,63,2,3,118.63,1,0,66,3,0,0,0
8.47,445,2,3,43,2,1,118.26,0,1,35,4,0,-1,0
43.74,92,1,2,50,3,0,237.89,1,0,54,2,1,6,0
23.81,138,1,4,33,2,2,142.39,0,0,25,3,1,4,0
44.85,564,1,3,22,1,0,126.05,1,0,21,1,0,0,0
2.89,449,3,2,50,2,1,82.33,0,0,55,1,0,10,0
4.92,198,0,2,53,1,1,116.77,0,1,43,1,0,3,0
56.49,282,2,2,2,3,3,234.14,0,0,44,1,0,5,0
11.3,480,1,2,62,2,2,86.2,1,0,35,3,1,8,0
6.21,306,2,4,63,1,3,135.41,1,0,29,1,1,4,0
17.08,492,0,1,43,1,3,93.72,0,1,29,0,1,10,0
24.38,194,5,2,12,1,2,105.51,0,0,70,3,0,10,0
17.7,530,0,4,21,2,0,142.45,0,0,19,3,0,7,0
29.21,308,0,4,26,1,3,145.31,0,0,50,3,0,5,1
26.21,126,1,3,62,1,0,119.63,1,0,24,1,1,-1,0
25.13,800,5,3,22,2,0,129.84,1,0,31,3,1,7,0
59.07,800,3,3,13,2,3,117.49,1,0,19,3,0,-1,0
19.86,170,0,2,29,2,2,86.77,1,0,70,4,0,9,0
19.4,188,1,1,67,2,0,70.41,0,0,67,1,1,4,0
38.18,405,5,3,20,0,0,98.73,0,0,30,3,0,7,0
31.25,223,1,2,52,2,1,100.45,0,0,69,0,1,9,0
9.75,241,1,4,10,0,0,104.73,0,1,57,4,0,4,0
18.66,644,1,1,15,2,0,92.67,0,1,46,1,0,0,0
28.52,105,2,2,34,0,3,90.32,0,0,70,3,1,10,1
12.56,163,6,2,18,2,3,77.15,1,0,45,1,0,-1,1
13.05,245,1,4,54,0,1,117.47,0,0,65,3,1,-1,0
6.6,269,2,2,20,0,0,62.72,0,1,62,1,1,-1,0
2.0,670,1,4,68,1,3,142.76,0,0,33,2,0,4,0
14.89,489,1,1,55,0,0,63.7,0,0,37,3,0,10,0
22.24,154,1,4,56,2,2,141.08,1,0,64,1,1,-1,0
8.36,325,1,3,47,1,0,111.59,2,1,20,2,0,9,0
60.48,161,1,2,53,2,2,104.08,1,0,50,3,0,9,0
8.69,661,1,3,66,1,3,113.3,2,0,62,2,0,-1,0
41.68,188,1,2,60,1,0,101.46,0,0,61,3,0,10,1
28.08,123,3,4,45,1,3,144.98,0,1,56,3,0,-1,0
114.56,528,3,3,5,1,0,137.11,0,0,63,1,0,-1,0
30.93,68,1,2,54,1,1,100.29,0,0,24,1,0,0,0
6.32,167,0,2,22,2,3,79.43,0,1,35,3,0,7,0
46.69,40,4,2,55,1,2,107.53,0,0,74,1,0,-1,0
78.11,355,3,2,63,2,1,83.58,1,1,38,3,0,-1,0
4.87,127,0,4,70,1,1,149.01,1,0,38,3,0,-1,0
33.49,608,5,3,20,1,3,105.44,0,0,68,0,0,-1,0
39.97,539,3,3,36,0,0,74.92,0,0,69,1,1,-1,0
16.94,166,1,2,9,0,2,78.66,2,0,41,1,0,4,0
2.89,800,0,4,19,3,2,258.06,0,0,20,3,0,-1,0
15.85,128,1,4,25,1,0,154.62,0,0,54,1,1,-1,0
12.62,114,1,1,62,2,3,69.17,0,0,43,2,1,0,0
68.29,169,0,1,60,1,1,102.29,0,0,25,3,0,-1,0
18.71,271,4,2,21,2,1,110.38,0,0,52,2,0,-1,0
14.44,405,0,4,29,0,1,98.9,2,1,57,3,0,2,0
12.56,738,6,4,33,0,3,95.19,0,1,60,3,1,-1,0
26.07,270,3,3,67,2,3,105.27,1,0,48,4,0,2,0
21.02,194,3,2,40,2,3,99.44,1,1,59,1,0,-1,0
10.68,235,3,2,12,0,0,77.02,0,1,62,3,1,-1,0
24.81,408,1,3,4,0,1,77.41,0,0,61,1,1,4,1
12.86,123,2,1,28,0,0,33.39,1,0,36,1,0,-1,0
2.52,153,2,2,15,1,1,102.98,0,0,37,3,0,4,0
34.28,800,6,1,21,1,2,92.49,0,0,51,1,1,0,0
31.77,138,1,1,58,1,3,99.78,0,0,68,4,0,-1,0
23.57,104,5,4,63,0,1,113.72,0,0,34,2,1,5,0
14.1,792,4,3,60,0,2,85.87,0,0,53,4,1,9,0
18.96,326,0,2,67,1,2,95.89,1,0,41,4,1,-1,0
38.68,586,2,2,68,3,3,227.34,1,1,36,4,0,2,1
12.12,82,1,4,22,2,0,119.75,1,0,43,1,0,-1,0
39.95,690,3,1,62,1,2,99.72,0,0,69,2,0,9,0
6.17,20,1,2,59,3,0,221.75,0,0,28,1,0,10,0
22.98,238,5,2,21,1,2,111.11,0,0,18,4,0,10,0
20.5,800,1,4,36,2,1,131.5,1,1,35,3,1,-1,0
44.8,627,8,3,63,2,0,94.91,0,0,19,0,0,-1,0
9.63,450,2,2,56,2,3,94.85,1,0,74,4,1,6,0
10.51,770,0,2,70,1,0,105.61,0,0,54,1,0,5,0
6.58,226,0,2,49,2,2,104.61,0,0,56,4,0,-1,0
12.76,106,3,1,5,2,2,85.14,3,0,72,3,0,10,0
24.64,177,1,1,22,2,0,75.27,0,0,67,1,1,9,0
4.77,98,2,4,8,1,1,135.38,0,0,29,1,1,-1,0
14.09,208,1,3,67,2,0,106.25,0,0,53,1,1,5,0
32.74,88,3,1,54,2,2,81.52,0,0,23,2,0,10,0
18.5,458,2,4,39,1,2,130.13,0,0,27,4,0,-1,0
21.33,67,4,4,27,1,2,140.0,0,0,47,3,1,0,0
6.02,184,0,1,40,0,0,50.4,0,1,35,1,0,-1,0
18.54,152,2,2,57,3,3,229.57,1,0,63,0,0,2,0
20.55,190,0,1,6,1,2,92.6,1,1,54,2,0,-1,0
17.62,206,3,3,61,2,2,129.24,0,0,38,1,0,1,0
22.7,731,1,1,3,2,0,89.01,1,1,74,4,1,4,0
